filepath	caption
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9258662L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9258662R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9258864L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9258864R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9259394L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9259523L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9259523R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9260058L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9260058R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9260515L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9260515R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9263547L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9263547R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9264649R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9265023R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9265514L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9265514R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9266652L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9266652R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9266787L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9267027L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9267027R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9267198L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9267198R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9268052L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9268652L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9268724L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9269056L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9269655L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9269655R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9269942R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9270239L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9270239R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9271023L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9271023R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9272118L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9272118R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9272194L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9272194R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9272271L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9272271R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9272833L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9272833R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9273266L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9273266R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9274245L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9274245R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9275281L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9276146L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9276146R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9276150L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9276291L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9276291R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9278404L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9279169L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9279169R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9279874L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9279874R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9280043L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9280181L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9280204L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9280243L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9280243R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9280320R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9281052L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9282203L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9282240R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9282330L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9282888L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9282888R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9287219L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9287219R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9288911L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9289520L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9289520R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9290346L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9290346R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9290819L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9290819R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9291206L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9291234L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9291234R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9291338L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9291338R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9291817L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9291817R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9293216R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9293349L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9293349R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9294354L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9294354R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9295223R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9295946L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9297239R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9297957L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9297957R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9298954L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9298954R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9299361L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9299361R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9299944L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9300088L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9300796L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9300939L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9301222L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9301222R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9302081L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9302081R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9302341L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9302341R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9302536L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9302536R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9303044L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9303044R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9303093L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9303093R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9303781L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9303781R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9304351L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9304351R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9304726L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9304726R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9305113L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9305113R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9306719L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9306719R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9307109L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9307109R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9307716L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9307716R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9307892L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9307892R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9308348L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9308348R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9308720L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9308720R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9310416L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9310976R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9311411L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9311411R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9312081R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9312296L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9312296R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9312419L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9312487L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9312487R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9314427L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9314427R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9315064L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9315064R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9316359L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9316495R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9316905L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9317124R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9317134L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9318127L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9318127R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9319366L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9319367L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9321092R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9321373L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9321373R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9321380L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9322375L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9322375R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9323079L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9324182L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9324182R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9324400L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9325745L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9325745R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9326076R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9326106L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9326106R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9326364L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9326364R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9327065L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9328093R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9328298R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9328376L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9328376R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9329159L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9329159R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9329345R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9329346L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9329346R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9330155L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9330186L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9330186R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9330346L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9330369L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9332058R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9332151R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9332414L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9333058L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9333085L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9333085R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9335358L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9336356L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9336356R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9339337L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9339860L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9339860R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9340139L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9340171L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9340171R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9343449L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9345249L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9345249R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9345493L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9346033L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9346033R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9346398L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9346398R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9346709L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9346843L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9346843R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9347321L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9347441L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9347441R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9349241L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9349241R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9351436R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9351479R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9353397L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9353397R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9353670L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9353670R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9354236L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9354236R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355016L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355016R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355112L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355112R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355236L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355236R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355390L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355390R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9355648L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9356305L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9356305R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9356765L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9356765R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9357301L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9357301R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9358131L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9359987L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9359987R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9360132L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9360132R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9361302L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9362450L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9362450R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9362660L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9363262L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9363262R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9365655R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9368106L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9368106R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9368252L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9368252R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9368286L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9368839L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9368839R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9369259L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9369259R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9369375R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9369982R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9370237L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9371267L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9372030L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9372030R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9372977L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9372977R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9373065L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9373076L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9373076R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9376021L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9376021R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9378093L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9378093R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9381081L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9381081R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9382139L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9382139R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9382501L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9382992L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9382992R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9383004L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9383004R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9383072R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9385984L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9385984R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9386991L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9386991R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9387992L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9387992R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9388978L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9388978R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9389183L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9389183R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9389965L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9389965R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9391051R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9391967L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9391967R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9393241R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9394136R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9395121L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9395262L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9395262R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9395992L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9395992R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9397976L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9397976R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9398062L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9398079L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9398079R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9400081L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9400081R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9400975L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9401050L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9401050R.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9401956L.png	healthy normal
/mnt/g/Datasets/Knee_OA/Original/train/images/healthy_9401956R.png	healthy normal
