filepath	caption
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13244984891181992782462833414896873318-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13249692030894879858388575669122162009-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13259766073362613657326914617585704013-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13265987223627772886524742315893273684-c.png	lumbar spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13266524514864444387277599549713150384-c.png	sinus
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13267283056259212029634378645948470784-c.png	abdomen
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13275445775497346692802108427405409684-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13281298272323278398504776292212185485-c.png	feet
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13310561881659972417301277857928273449-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13323306956582074958391593332740228019-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13326530775934221408983492689824499860-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13387830852205740870112531153767518768-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13388650725391812550938052160386164957-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13392867864690899781590934884409903318-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13397114415814198461151402019519643017-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13399164675675937607810731683880694686-c.png	shoulder
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13690494879381638155074323667482680582-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.13991090089851460010665839222948439048-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14076757906495918340851489633019248542-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14366638606503685507825657244421539407-c.png	ankle, feet
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14472067392040415720356165527268722833-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14698235349595940110459997020574467630-c.png	ankle, knee, lower leg
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14775105435063404010480136423504764239-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14779668495828154413804257015001738506-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14816652318560604839438331335785553054-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14832307910861958151897708151426414655-c.png	ankle
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14866964978126122163136289081267137606-c.png	abdomen
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.14870104865293405748740118384182082089-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15057304241493848725568511971316122720-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15144815417970827102709069064050334659-c.png	lumbar spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15546680820535281934215259494310335138-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15622284944034605716297457742328134807-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15793254861388825272774283334804169747-c.png	abdomen
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15874919477525048669869558820233786478-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15916540756113733490766234439378064771-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15973446669804829195332049048100086056-c.png	abdomen
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.15994644877614363968993544629324182219-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16025804384837533255224060211228287365-c.png	abdomen
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16078065348459464152791601732952489057-c.png	hand, wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16187947983673403384722975229875059980-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16470515296288665159261873721811186604-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16501372048080347313857842337081227547-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16541057187999804233030899748855878580-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16635833228585136455893778876225405045-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16732005469129784961162276341634701279-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16843770282643889902244735451839441053-c.png	lumbar spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16930007474042927109024927790010630933-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.16985797827388504867002470062047916593-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17017470244197780780004263173730715982-c.png	lumbar spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17042663287376582460282353167938381558-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17101231703727385454872817437827484460-c.png	lumbar spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17118610306140776847634328571695316742-c.png	abdomen, chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17138068475854524104517277694448104532-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17180114945606820763831191886450016424-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17305857119205136118582273930142297939-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17521521854093127188877786770642510207-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17608458725079283017890142258369928003-c.png	lumbar spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17745861058415991247777393206455732839-c.png	hip
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17763600842457790746806761922080722750-c.png	chest, pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17774885662473266087621382248875792158-c.png	lumbar spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17901038519845584736169888474832802901-c.png	lower leg
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17903335113031912020420812320511912026-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17923578992066588108828390221998423783-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.17992926672154455972766231173543158211-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18036029086144657147100608611126845881-c.png	feet
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18135165317390665411296042179943360567-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18157409855817719380665602130265789504-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18236882656290586527024718972493059266-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18254530904768885876832767691768269020-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18446037966236869070575870827077005274-c.png	hand
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18477715115151229398156531813764076690-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18487623914375706231172360173248146829-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18756375772921861102889244085767353729-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.18970959658435305969387472132436608829-c.png	lumbar spine, thoracic spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19311805687570359601324321230480748877-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19325085101380021176403007637432312111-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19334364457389757316612393684246576894-c.png	abdomen
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19460762441089929612901354084427584691-c.png	ankle
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19492460680304470580481294083656750366-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19650035668800346959048957101834990627-c.png	ankle
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19712457668194559953952352981155784971-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19799270208005490037950033399456094069-c.png	sinus
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19849231296262783830768380963359737850-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.19878644487806502082817203359923592427-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20105819026067672483794760949324127644-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20287656812819582539298597370393068134-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20313717804122705346911064133370258313-c.png	elbow
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20339718811984113375820041376442560513-c.png	hand, wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20359625514061706882866521683695158294-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20448037119456399773900132154817646339-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20488783099432739991742782315204596370-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20499740867788996725260009823033685415-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20532275845451534997904668903849367663-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20572372883843674103331896810587749996-c.png	finger
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20622771129562762946492457195654215393-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20629717836298519996429366508099814378-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20729552524210330583118608005787605854-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.20846732091687344029990992762580182013-c.png	ankle
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21135920503414350076677931748745157019-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21157603694825054905788739371228985102-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21171075371526691459914264465307392251-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21207179952871589497554499968289087026-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21242691853022002276354261456029004489-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21251642695048929995890958994958542652-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21269005304047857947881852861346174577-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21320615773391539018377925315610329321-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21405744797628520587572916390281424316-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21444084905678309951440148690885283407-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21458887839832086808223465945461199724-c.png	finger
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21559845160587817231602193892136312745-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21648808079633569567753598451025399237-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21653274804312754324862594687925832678-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21739376742858908135232935836921176201-c.png	hip
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21856139522423990262921187584348870082-c.png	hand, wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.21969138403751832829667327820267652084-c.png	finger, hand
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22006840290550024039334265955748272752-c.png	hand
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22075614048775243235385640812368848670-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22090743043479588938894627288451297537-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22113515954693641708288051306836351667-c.png	abdomen, chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22188804972848573317856219708657688100-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22207138785115856965952520478032331628-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22288934302453695198974243496425692290-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22330103032757404581949378940386800852-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22426465742020608837270092911020855537-c.png	finger
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22628410589430256881160628575481129549-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22713625834435507337367830106848392231-c.png	feet
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22813802540065205481450415451607449563-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22886734535774847726986069920042504965-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22935770255018636297024134786639104890-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.22956212341293602646022504265282902791-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23026948266359884673789195073430260311-c.png	finger
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23155247574365266930043708208105420188-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23196007484239997695679457474042230293-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23220334481580478685855056171997489415-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23220876608200585321915364568900947132-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23278875712422646971691508356466872951-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23326118276117176550489242246040300667-c.png	shoulder
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23423438818539975807723199585789964264-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23454375140912819740975435771767412101-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23524701560696449362244535371180665430-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23558046009638109050649924069601834145-c.png	elbow
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23698109030128238974437180723600036191-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23761741990071343226444302301529121300-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23850976661788583273611905636489319483-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23916746851499819411048836449108794446-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23936147069190533903259260169124611135-c.png	hand, wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23978022383866429165039872643819033349-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.23982984418850764569600379797256987005-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24128757938794232407664797966451691400-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24274063976164182325093307898033922900-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24358477427592589276179237359116480279-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24377362062409477070465522674137587026-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24440705804470733239035479909422933701-c.png	thigh
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24493226107909011198872263168825685069-c.png	pelvis, thigh
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24523148563876790165341942399433787475-c.png	lumbar spine, thoracic spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24618236444382898163974877137230368248-c.png	lumbar spine, thoracic spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24632195202355215282133077294760752147-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24730478005534390695134188314150991325-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24834184468014207449857843040744319691-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.24966337027325178552309913366440388810-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.25204606916349302724934438931245202727-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.25485586275348342828781486889570104483-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.25551024549769247493451304596998044534-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.25782921448484969291635543231686935084-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.25849945077328232381827971060954640094-c.png	shoulder
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26096019382796445787053337906710972593-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26098883119410406121359039079667609081-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26103390619292137815643298837452251809-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26172243684773872763112041112887549671-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26289595829814765818003715764752723727-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26362892955414027058278711605689312742-c.png	thoracic spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26378708539511833237317047497794420312-c.png	wrist
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26394087537494516990729094448908362066-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26469516514934309613444348107353464931-c.png	pelvis
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26526255029415965167857297935274092539-c.png	feet
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26652194011684152026069540079783344023-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26760758887820534462509315429501730688-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26821698734089878250442504177970149140-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26925538236571466013301419881696863381-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.26984752532891743054288479439572345663-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27004276747767423234209674784176638479-c.png	ankle, feet
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27151148888978241276263803407050230853-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27192237518104864028418041285920348118-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27194287346438534055421117173809089961-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27283258582996178835939615943078410190-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27338341346182193445324959161531201634-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27817754222785643127850841663677625354-c.png	abdomen
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27877998329001057521508759287879878825-c.png	lumbar spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.27960763712640103917928339521743060430-c.png	knee
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28171040107077003577773905752239351671-c.png	cervical spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28177680221414266945867965558681545052-c.png	hip
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28178536867288617051101415657230487181-c.png	others
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28197958243780125669253913943592996865-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28358453357164369567581954670731766667-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28370348751846810315658026696404765697-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28712268837545489425804091459218126338-c.png	thoracic spine
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28851430373253225562709368922419869348-c.png	ankle
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28879850432609288464497456935227556370-c.png	chest
/mnt/g/Datasets/Body_Parts_XRay/Original/train/images/1.2.826.0.1.3680043.8.498.28916906129241312164638034372400131816-c.png	wrist
